visit_id,first_party,fp_domain,url,req_domain,resource_type,status,referrer,is_third_party,is_third_party_dom,owner,categ,default,prevalence,fingerprinting
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/pojo-accessibility/modules/legacy/assets/js/app.min.js?ver=1.0.0,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/pojo-accessibility/modules/legacy/assets/js/app.min.js?ver=1.0.0,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/pojo-accessibility/modules/legacy/assets/js/app.min.js?ver=1.0.0,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/eventON/assets/js/maps/eventon_gen_maps_none.js?ver=4.9.11,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/eventON/assets/js/maps/eventon_gen_maps_none.js?ver=4.9.11,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/eventON/assets/js/maps/eventon_gen_maps_none.js?ver=4.9.11,andm.gov.za,script,404.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/eventON/assets/js/eventon_functions.js?ver=4.9.11,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/eventON/assets/js/eventon_functions.js?ver=4.9.11,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/eventON/assets/js/eventon_functions.js?ver=4.9.11,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/eventON/assets/js/lib/jquery.easing.1.3.js?ver=1.0,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
